                MSCBC01%3A1000,BC3 1    eniq_oss_1 MSCBC01 1   2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         12       38    (NULL)      (NULL)          62            62          97           92 
                MSCBC01%3A1000,BC1 95   eniq_oss_1 MSCBC01 95  2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         54       80    (NULL)      (NULL)          79            49          44           54 
                MSCBC01%3A1000,BC1 96   eniq_oss_1 MSCBC01 96  2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         36       38    (NULL)      (NULL)           3            18          53           81 
                MSCBC01%3A1000,BC1 97   eniq_oss_1 MSCBC01 97  2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         47        2    (NULL)      (NULL)          52            81          72            4 
                MSCBC01%3A1000,BC1 98   eniq_oss_1 MSCBC01 98  2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         70       46    (NULL)      (NULL)          62            92          71            1 
                MSCBC01%3A1000,BC1 99   eniq_oss_1 MSCBC01 99  2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         50       67    (NULL)      (NULL)          79            48          28           95 
                MSCBC01%3A1000,BC1 100  eniq_oss_1 MSCBC01 100 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         88       70    (NULL)      (NULL)          44            39          88           68 
                MSCBC01%3A1000,BC1 101  eniq_oss_1 MSCBC01 101 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         46       68    (NULL)      (NULL)          98            90          64           28 
                MSCBC01%3A1000,BC1 102  eniq_oss_1 MSCBC01 102 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         26       61    (NULL)      (NULL)          75             3          70           47 
                MSCBC01%3A1000,BC1 103  eniq_oss_1 MSCBC01 103 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         97       46    (NULL)      (NULL)          71            39          57           69 
                MSCBC01%3A1000,BC1 104  eniq_oss_1 MSCBC01 104 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         16       88    (NULL)      (NULL)          56            39          88           95 
                MSCBC01%3A1000,BC1 105  eniq_oss_1 MSCBC01 105 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         85       92    (NULL)      (NULL)          92            92          91           85 
                MSCBC01%3A1000,BC1 106  eniq_oss_1 MSCBC01 106 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         79       77    (NULL)      (NULL)          17            62          69           57 
                MSCBC01%3A1000,BC1 107  eniq_oss_1 MSCBC01 107 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         30       45    (NULL)      (NULL)          21            43          38            9 
                MSCBC01%3A1000,BC1 108  eniq_oss_1 MSCBC01 108 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         39       55    (NULL)      (NULL)          48            15          29           84 
                MSCBC01%3A1000,BC1 109  eniq_oss_1 MSCBC01 109 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         43       86    (NULL)      (NULL)          17            40          13           63 
                MSCBC01%3A1000,BC1 110  eniq_oss_1 MSCBC01 110 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         42       13    (NULL)      (NULL)          44            87          98           76 
                MSCBC01%3A1000,BC1 111  eniq_oss_1 MSCBC01 111 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         89       46    (NULL)      (NULL)          35            32          26           74 
                MSCBC01%3A1000,BC1 112  eniq_oss_1 MSCBC01 112 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         41       63    (NULL)      (NULL)          91            31          76           63 
                MSCBC01%3A1000,BC1 113  eniq_oss_1 MSCBC01 113 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         45       98    (NULL)      (NULL)          71            80          22           65 
                MSCBC01%3A1000,BC1 114  eniq_oss_1 MSCBC01 114 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         26       73    (NULL)      (NULL)          46            83          75           39 
                MSCBC01%3A1000,BC1 115  eniq_oss_1 MSCBC01 115 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         99        1    (NULL)      (NULL)          15            45          39           22 
                MSCBC01%3A1000,BC1 116  eniq_oss_1 MSCBC01 116 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         22       13    (NULL)      (NULL)          68            73           0           19 
                MSCBC01%3A1000,BC1 117  eniq_oss_1 MSCBC01 117 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         47       57    (NULL)      (NULL)          50            80          25            0 
                MSCBC01%3A1000,BC1 118  eniq_oss_1 MSCBC01 118 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)          4        4    (NULL)      (NULL)          68            42          78            5 
                MSCBC01%3A1000,BC1 119  eniq_oss_1 MSCBC01 119 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         18       35    (NULL)      (NULL)           1             5          73           75 
                MSCBC01%3A1000,BC1 120  eniq_oss_1 MSCBC01 120 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)          6       85    (NULL)      (NULL)          50            55          38            1 
                MSCBC01%3A1000,BC1 121  eniq_oss_1 MSCBC01 121 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         21       60    (NULL)      (NULL)          56            91          31           20 
                MSCBC01%3A1000,BC1 122  eniq_oss_1 MSCBC01 122 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         88       59    (NULL)      (NULL)          33            49          59           87 
                MSCBC01%3A1000,BC1 123  eniq_oss_1 MSCBC01 123 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         59       36    (NULL)      (NULL)          22            40           9           49 
                MSCBC01%3A1000,BC1 124  eniq_oss_1 MSCBC01 124 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         58       35    (NULL)      (NULL)          74            57          69           12 
                MSCBC01%3A1000,BC1 125  eniq_oss_1 MSCBC01 125 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         58       90    (NULL)      (NULL)          89            17          62           75 
